featureMatrix1,featureMatrix2,featureMatrix3,featureMatrix4,featureMatrix5,featureMatrix6,featureMatrix7,featureMatrix8,featureMatrix9,featureMatrix10,featureMatrix11,featureMatrix12,featureMatrix13,featureMatrix14,featureMatrix15,featureMatrix16
0.0156690700620563,0.0203704106904817,0.0258325881113698,0.195542165846039,-0.0274204188126168,0.123677974300902,-0.011050022109414,-0.119590636314325,0.101194072764802,0.373770760826352,0.374368083129365,0.0463512041358702,0.07609426556874,-0.175780125801055,0.0294733373951388,-0.00322443665684284
0.149425549936346,0.0407516786205026,0.467790050751675,0.49453851241284,0.108339644065055,0.176549896229609,-0.239370191452244,-0.0185411322325092,0.129280108572236,0.303098538659715,0.189765886569049,-0.0198169162368459,0.0703179512421598,-0.22737447011868,0.105032026431494,-0.0114113928592353
0.310115523420251,0.302861485473241,0.232734894729846,0.418564999531391,0.37161331202152,0.761762881921268,0.254932122653505,0.014328152787885,0.328594891706042,0.397729482893211,0.398919074485099,-0.176796838395535,-0.0150110432486206,-0.316863792763765,0.108392560363889,-0.0343732301424623
0.3128299724376,0.209426470092901,0.233939189294597,0.190130552407204,0.407451886817728,0.153422630271622,0.131624749679834,0.132431809704687,0.360919989701493,0.532189336616951,0.309469559725527,-0.0395254562908806,-0.015655587356633,-0.292034507592525,0.107031878075201,-0.0714795225889702
0.285036998441825,0.258948779472381,0.185291602976403,0.325462088121619,0.315724679099631,0.462891638384027,0.152933724300705,0.00835612133212652,0.305750751150692,0.361463269339557,0.354859754517287,-0.159687003207434,-0.00550076352971911,-0.30633968708563,0.136706733779378,-0.0460210077298253
0.298044582020545,0.244952990807763,0.197221938616463,0.345488126694409,0.307866952955012,0.38188554751505,0.178359413787188,0.0411406481941067,0.287041682709267,0.362392373664825,0.364293331681621,-0.147431731137606,-0.00376105848611001,-0.315830961624235,0.102447130903403,-0.0496815621842308
0.357529361279733,0.271387835025916,0.18528617785197,0.41179144249487,0.391706223232889,0.829183800852153,0.237823314346914,-0.00169363813715352,0.225690644087389,0.255732823520249,0.350698021990079,-0.216777911001784,-0.0165508564238675,-0.342498408212409,0.102816076963283,-0.070153981933131
0.439078294017977,0.32224079130853,0.179387981020285,0.451059690053684,0.447381357259686,0.650504641650627,0.279319268636314,0.0635906456163818,0.28278866212552,0.443050249791731,0.378584902276121,-0.157567470059685,-0.00671995203242471,-0.382447737544053,0.109941664150742,-0.0858854344492277
0.341266122789126,0.281828979070358,0.237635074952002,0.341263105377659,0.438040327791313,0.25966344974813,0.20780880477962,0.119139914426523,0.421528439717825,0.664503807682933,0.390885497086688,-0.0710236799684175,-0.00956233495735827,-0.33279824570863,0.11891865592854,-0.0586192754043531
0.358718632375664,0.263262111741313,0.21874709468085,0.296477892888223,0.400220358428723,0.134883609937999,0.188839303398584,0.130810214718425,0.332766939069844,0.519206767033833,0.341982468166579,-0.0795539272181321,-0.010026116258567,-0.325271080307386,0.0989487281661618,-0.0760739284913443
0.343675685583024,0.260569525637046,0.214892476525279,0.35093898634315,0.363576615694076,0.301649601523216,0.177523473097469,0.0481890263575781,0.297106922212627,0.363184588047866,0.388481951478534,-0.158537507398237,-0.00544210273415986,-0.349761037217519,0.120524755554512,-0.0632809655924769
